geometry,label,date,tile_number,id,location_id,image_dir,raster_count
"[[[32.846447, -19.826235], [32.846403, -19.872504], [32.895309, -19.872539], [32.89534, -19.826271], [32.846447, -19.826235]]]",1,2019-04-24,-36,sen12floods_s2_labels_0220_2019_04_24,220,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0220_2019_04_24,12
"[[[32.89534, -19.826271], [32.895309, -19.872539], [32.944216, -19.872561], [32.944232, -19.826293], [32.89534, -19.826271]]]",1,2019-04-04,-35,sen12floods_s2_labels_0221_2019_04_04,221,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0221_2019_04_04,12
"[[[32.89534, -19.826271], [32.895309, -19.872539], [32.944216, -19.872561], [32.944232, -19.826293], [32.89534, -19.826271]]]",1,2019-04-14,-35,sen12floods_s2_labels_0221_2019_04_14,221,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0221_2019_04_14,12
"[[[32.944232, -19.826293], [32.944216, -19.872561], [32.993122, -19.87257], [32.993124, -19.826301], [32.944232, -19.826293]]]",1,2019-03-25,-34,sen12floods_s2_labels_0222_2019_03_25,222,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0222_2019_03_25,12
"[[[32.944232, -19.826293], [32.944216, -19.872561], [32.993122, -19.87257], [32.993124, -19.826301], [32.944232, -19.826293]]]",1,2019-04-04,-34,sen12floods_s2_labels_0222_2019_04_04,222,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0222_2019_04_04,12
"[[[32.944232, -19.826293], [32.944216, -19.872561], [32.993122, -19.87257], [32.993124, -19.826301], [32.944232, -19.826293]]]",1,2019-04-19,-34,sen12floods_s2_labels_0222_2019_04_19,222,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0222_2019_04_19,12
"[[[32.944232, -19.826293], [32.944216, -19.872561], [32.993122, -19.87257], [32.993124, -19.826301], [32.944232, -19.826293]]]",1,2019-04-24,-34,sen12floods_s2_labels_0222_2019_04_24,222,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0222_2019_04_24,12
"[[[48.682996, 31.144165], [48.684118, 31.098005], [48.737761, 31.098958], [48.736666, 31.14512], [48.682996, 31.144165]]]",1,2019-04-23,-33,sen12floods_s2_labels_0223_2019_04_23,223,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0223_2019_04_23,12
"[[[48.684118, 31.098005], [48.685237, 31.051845], [48.738855, 31.052796], [48.737761, 31.098958], [48.684118, 31.098005]]]",1,2019-04-23,-31,sen12floods_s2_labels_0225_2019_04_23,225,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0225_2019_04_23,12
"[[[48.737761, 31.098958], [48.738855, 31.052796], [48.792475, 31.053725], [48.791408, 31.099889], [48.737761, 31.098958]]]",1,2019-04-23,-30,sen12floods_s2_labels_0226_2019_04_23,226,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0226_2019_04_23,12
"[[[48.685237, 31.051845], [48.686353, 31.005684], [48.739946, 31.006633], [48.738855, 31.052796], [48.685237, 31.051845]]]",1,2019-04-23,-29,sen12floods_s2_labels_0227_2019_04_23,227,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0227_2019_04_23,12
"[[[48.686353, 31.005684], [48.687468, 30.959523], [48.741034, 30.96047], [48.739946, 31.006633], [48.686353, 31.005684]]]",1,2019-04-23,-27,sen12floods_s2_labels_0229_2019_04_23,229,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0229_2019_04_23,12
"[[[48.739946, 31.006633], [48.741034, 30.96047], [48.794603, 30.961396], [48.79354, 31.007561], [48.739946, 31.006633]]]",1,2019-04-23,-26,sen12floods_s2_labels_0230_2019_04_23,230,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0230_2019_04_23,12
"[[[48.741034, 30.96047], [48.74212, 30.914307], [48.795663, 30.915231], [48.794603, 30.961396], [48.741034, 30.96047]]]",1,2019-04-23,-24,sen12floods_s2_labels_0232_2019_04_23,232,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0232_2019_04_23,12
"[[[48.688579, 30.913361], [48.689688, 30.867199], [48.743203, 30.868143], [48.74212, 30.914307], [48.688579, 30.913361]]]",1,2019-04-23,-23,sen12floods_s2_labels_0233_2019_04_23,233,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0233_2019_04_23,12
"[[[48.74212, 30.914307], [48.743203, 30.868143], [48.796721, 30.869066], [48.795663, 30.915231], [48.74212, 30.914307]]]",1,2019-04-23,-22,sen12floods_s2_labels_0234_2019_04_23,234,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0234_2019_04_23,12
"[[[48.689688, 30.867199], [48.690794, 30.821037], [48.744284, 30.821979], [48.743203, 30.868143], [48.689688, 30.867199]]]",1,2019-04-23,-21,sen12floods_s2_labels_0235_2019_04_23,235,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0235_2019_04_23,12
"[[[48.743203, 30.868143], [48.744284, 30.821979], [48.797776, 30.8229], [48.796721, 30.869066], [48.743203, 30.868143]]]",1,2019-04-23,-20,sen12floods_s2_labels_0236_2019_04_23,236,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0236_2019_04_23,12
"[[[48.744284, 30.821979], [48.745362, 30.775815], [48.798829, 30.776734], [48.797776, 30.8229], [48.744284, 30.821979]]]",1,2019-04-23,-18,sen12floods_s2_labels_0238_2019_04_23,238,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0238_2019_04_23,12
"[[[48.693, 30.728711], [48.694098, 30.682547], [48.747512, 30.683485], [48.746438, 30.72965], [48.693, 30.728711]]]",1,2019-04-23,-15,sen12floods_s2_labels_0241_2019_04_23,241,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0241_2019_04_23,12
"[[[48.694098, 30.682547], [48.695195, 30.636384], [48.748582, 30.637319], [48.747512, 30.683485], [48.694098, 30.682547]]]",1,2019-04-23,-13,sen12floods_s2_labels_0243_2019_04_23,243,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0243_2019_04_23,12
"[[[48.747512, 30.683485], [48.748582, 30.637319], [48.801973, 30.638233], [48.800927, 30.684401], [48.747512, 30.683485]]]",1,2019-04-23,-12,sen12floods_s2_labels_0244_2019_04_23,244,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0244_2019_04_23,12
"[[[48.695195, 30.636384], [48.696288, 30.590219], [48.749651, 30.591154], [48.748582, 30.637319], [48.695195, 30.636384]]]",1,2019-04-23,-11,sen12floods_s2_labels_0245_2019_04_23,245,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0245_2019_04_23,12
"[[[48.748582, 30.637319], [48.749651, 30.591154], [48.803016, 30.592066], [48.801973, 30.638233], [48.748582, 30.637319]]]",1,2019-04-23,-10,sen12floods_s2_labels_0246_2019_04_23,246,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0246_2019_04_23,12
"[[[48.696288, 30.590219], [48.697379, 30.544055], [48.750717, 30.544987], [48.749651, 30.591154], [48.696288, 30.590219]]]",1,2019-04-23,-9,sen12floods_s2_labels_0247_2019_04_23,247,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0247_2019_04_23,12
"[[[48.749651, 30.591154], [48.750717, 30.544987], [48.804057, 30.545898], [48.803016, 30.592066], [48.749651, 30.591154]]]",1,2019-04-23,-8,sen12floods_s2_labels_0248_2019_04_23,248,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0248_2019_04_23,12
"[[[48.697379, 30.544055], [48.698468, 30.49789], [48.75178, 30.498821], [48.750717, 30.544987], [48.697379, 30.544055]]]",1,2019-04-23,-7,sen12floods_s2_labels_0249_2019_04_23,249,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0249_2019_04_23,12
"[[[48.750717, 30.544987], [48.75178, 30.498821], [48.805095, 30.49973], [48.804057, 30.545898], [48.750717, 30.544987]]]",1,2019-04-23,-6,sen12floods_s2_labels_0250_2019_04_23,250,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0250_2019_04_23,12
"[[[54.407983, 37.062602], [54.409551, 37.016495], [54.467049, 37.017737], [54.465516, 37.063846], [54.407983, 37.062602]]]",1,2019-05-20,34,sen12floods_s2_labels_0290_2019_05_20,290,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0290_2019_05_20,12
"[[[54.409551, 37.016495], [54.411115, 36.970389], [54.468579, 36.971629], [54.467049, 37.017737], [54.409551, 37.016495]]]",1,2019-05-20,37,sen12floods_s2_labels_0293_2019_05_20,293,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0293_2019_05_20,12
"[[[54.467049, 37.017737], [54.468579, 36.971629], [54.526047, 36.972841], [54.524552, 37.018951], [54.467049, 37.017737]]]",1,2019-05-20,38,sen12floods_s2_labels_0294_2019_05_20,294,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0294_2019_05_20,12
"[[[146.608039, -19.13779], [146.60793, -19.184062], [146.656629, -19.184159], [146.656725, -19.137888], [146.608039, -19.13779]]]",1,2019-02-13,39,sen12floods_s2_labels_0295_2019_02_13,295,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0295_2019_02_13,12
"[[[146.608039, -19.13779], [146.60793, -19.184062], [146.656629, -19.184159], [146.656725, -19.137888], [146.608039, -19.13779]]]",1,2019-02-28,39,sen12floods_s2_labels_0295_2019_02_28,295,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0295_2019_02_28,12
"[[[146.608039, -19.13779], [146.60793, -19.184062], [146.656629, -19.184159], [146.656725, -19.137888], [146.608039, -19.13779]]]",1,2019-03-15,39,sen12floods_s2_labels_0295_2019_03_15,295,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0295_2019_03_15,12
"[[[146.656725, -19.137888], [146.656629, -19.184159], [146.705328, -19.184244], [146.70541, -19.137972], [146.656725, -19.137888]]]",1,2019-02-13,40,sen12floods_s2_labels_0296_2019_02_13,296,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0296_2019_02_13,12
"[[[146.656725, -19.137888], [146.656629, -19.184159], [146.705328, -19.184244], [146.70541, -19.137972], [146.656725, -19.137888]]]",1,2019-02-28,40,sen12floods_s2_labels_0296_2019_02_28,296,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0296_2019_02_28,12
"[[[146.656725, -19.137888], [146.656629, -19.184159], [146.705328, -19.184244], [146.70541, -19.137972], [146.656725, -19.137888]]]",1,2019-03-15,40,sen12floods_s2_labels_0296_2019_03_15,296,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0296_2019_03_15,12
"[[[146.754096, -19.138044], [146.754028, -19.184316], [146.802727, -19.184374], [146.802782, -19.138102], [146.754096, -19.138044]]]",1,2019-02-13,42,sen12floods_s2_labels_0298_2019_02_13,298,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0298_2019_02_13,12
"[[[146.754096, -19.138044], [146.754028, -19.184316], [146.802727, -19.184374], [146.802782, -19.138102], [146.754096, -19.138044]]]",1,2019-02-28,42,sen12floods_s2_labels_0298_2019_02_28,298,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0298_2019_02_28,12
"[[[146.754096, -19.138044], [146.754028, -19.184316], [146.802727, -19.184374], [146.802782, -19.138102], [146.754096, -19.138044]]]",1,2019-03-15,42,sen12floods_s2_labels_0298_2019_03_15,298,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0298_2019_03_15,12
"[[[146.802782, -19.138102], [146.802727, -19.184374], [146.851427, -19.18442], [146.851468, -19.138148], [146.802782, -19.138102]]]",1,2019-02-13,43,sen12floods_s2_labels_0299_2019_02_13,299,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0299_2019_02_13,12
"[[[146.802782, -19.138102], [146.802727, -19.184374], [146.851427, -19.18442], [146.851468, -19.138148], [146.802782, -19.138102]]]",1,2019-02-28,43,sen12floods_s2_labels_0299_2019_02_28,299,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0299_2019_02_28,12
"[[[146.802782, -19.138102], [146.802727, -19.184374], [146.851427, -19.18442], [146.851468, -19.138148], [146.802782, -19.138102]]]",1,2019-03-15,43,sen12floods_s2_labels_0299_2019_03_15,299,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0299_2019_03_15,12
"[[[146.851468, -19.138148], [146.851427, -19.18442], [146.900127, -19.184453], [146.900155, -19.138181], [146.851468, -19.138148]]]",1,2019-02-13,44,sen12floods_s2_labels_0300_2019_02_13,300,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0300_2019_02_13,12
"[[[146.851468, -19.138148], [146.851427, -19.18442], [146.900127, -19.184453], [146.900155, -19.138181], [146.851468, -19.138148]]]",1,2019-02-28,44,sen12floods_s2_labels_0300_2019_02_28,300,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0300_2019_02_28,12
"[[[146.851468, -19.138148], [146.851427, -19.18442], [146.900127, -19.184453], [146.900155, -19.138181], [146.851468, -19.138148]]]",1,2019-03-15,44,sen12floods_s2_labels_0300_2019_03_15,300,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0300_2019_03_15,12
"[[[146.900155, -19.138181], [146.900127, -19.184453], [146.948827, -19.184473], [146.948841, -19.138201], [146.900155, -19.138181]]]",1,2019-02-13,45,sen12floods_s2_labels_0301_2019_02_13,301,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0301_2019_02_13,12
"[[[146.900155, -19.138181], [146.900127, -19.184453], [146.948827, -19.184473], [146.948841, -19.138201], [146.900155, -19.138181]]]",1,2019-02-28,45,sen12floods_s2_labels_0301_2019_02_28,301,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0301_2019_02_28,12
"[[[146.900155, -19.138181], [146.900127, -19.184453], [146.948827, -19.184473], [146.948841, -19.138201], [146.900155, -19.138181]]]",1,2019-03-15,45,sen12floods_s2_labels_0301_2019_03_15,301,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0301_2019_03_15,12
"[[[146.656629, -19.184159], [146.656533, -19.23043], [146.705246, -19.230515], [146.705328, -19.184244], [146.656629, -19.184159]]]",1,2019-02-13,47,sen12floods_s2_labels_0303_2019_02_13,303,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0303_2019_02_13,12
"[[[146.656629, -19.184159], [146.656533, -19.23043], [146.705246, -19.230515], [146.705328, -19.184244], [146.656629, -19.184159]]]",1,2019-02-28,47,sen12floods_s2_labels_0303_2019_02_28,303,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0303_2019_02_28,12
"[[[146.656629, -19.184159], [146.656533, -19.23043], [146.705246, -19.230515], [146.705328, -19.184244], [146.656629, -19.184159]]]",1,2019-03-15,47,sen12floods_s2_labels_0303_2019_03_15,303,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0303_2019_03_15,12
"[[[146.705328, -19.184244], [146.705246, -19.230515], [146.753959, -19.230587], [146.754028, -19.184316], [146.705328, -19.184244]]]",1,2019-02-13,48,sen12floods_s2_labels_0304_2019_02_13,304,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0304_2019_02_13,12
"[[[146.705328, -19.184244], [146.705246, -19.230515], [146.753959, -19.230587], [146.754028, -19.184316], [146.705328, -19.184244]]]",1,2019-02-28,48,sen12floods_s2_labels_0304_2019_02_28,304,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0304_2019_02_28,12
"[[[146.705328, -19.184244], [146.705246, -19.230515], [146.753959, -19.230587], [146.754028, -19.184316], [146.705328, -19.184244]]]",1,2019-03-15,48,sen12floods_s2_labels_0304_2019_03_15,304,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0304_2019_03_15,12
"[[[146.754028, -19.184316], [146.753959, -19.230587], [146.802672, -19.230646], [146.802727, -19.184374], [146.754028, -19.184316]]]",1,2019-02-13,49,sen12floods_s2_labels_0305_2019_02_13,305,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0305_2019_02_13,12
"[[[146.754028, -19.184316], [146.753959, -19.230587], [146.802672, -19.230646], [146.802727, -19.184374], [146.754028, -19.184316]]]",1,2019-02-28,49,sen12floods_s2_labels_0305_2019_02_28,305,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0305_2019_02_28,12
"[[[146.754028, -19.184316], [146.753959, -19.230587], [146.802672, -19.230646], [146.802727, -19.184374], [146.754028, -19.184316]]]",1,2019-03-15,49,sen12floods_s2_labels_0305_2019_03_15,305,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0305_2019_03_15,12
"[[[146.802727, -19.184374], [146.802672, -19.230646], [146.851385, -19.230692], [146.851427, -19.18442], [146.802727, -19.184374]]]",1,2019-02-13,50,sen12floods_s2_labels_0306_2019_02_13,306,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0306_2019_02_13,12
"[[[146.802727, -19.184374], [146.802672, -19.230646], [146.851385, -19.230692], [146.851427, -19.18442], [146.802727, -19.184374]]]",1,2019-02-28,50,sen12floods_s2_labels_0306_2019_02_28,306,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0306_2019_02_28,12
"[[[146.802727, -19.184374], [146.802672, -19.230646], [146.851385, -19.230692], [146.851427, -19.18442], [146.802727, -19.184374]]]",1,2019-03-15,50,sen12floods_s2_labels_0306_2019_03_15,306,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0306_2019_03_15,12
"[[[146.851427, -19.18442], [146.851385, -19.230692], [146.900099, -19.230725], [146.900127, -19.184453], [146.851427, -19.18442]]]",1,2019-02-13,51,sen12floods_s2_labels_0307_2019_02_13,307,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0307_2019_02_13,12
"[[[146.851427, -19.18442], [146.851385, -19.230692], [146.900099, -19.230725], [146.900127, -19.184453], [146.851427, -19.18442]]]",1,2019-02-28,51,sen12floods_s2_labels_0307_2019_02_28,307,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0307_2019_02_28,12
"[[[146.900127, -19.184453], [146.900099, -19.230725], [146.948813, -19.230745], [146.948827, -19.184473], [146.900127, -19.184453]]]",1,2019-02-13,52,sen12floods_s2_labels_0308_2019_02_13,308,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0308_2019_02_13,12
"[[[146.900127, -19.184453], [146.900099, -19.230725], [146.948813, -19.230745], [146.948827, -19.184473], [146.900127, -19.184453]]]",1,2019-02-28,52,sen12floods_s2_labels_0308_2019_02_28,308,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0308_2019_02_28,12
"[[[146.900127, -19.184453], [146.900099, -19.230725], [146.948813, -19.230745], [146.948827, -19.184473], [146.900127, -19.184453]]]",1,2019-03-15,52,sen12floods_s2_labels_0308_2019_03_15,308,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0308_2019_03_15,12
"[[[146.60782, -19.230332], [146.60771, -19.276603], [146.656437, -19.276701], [146.656533, -19.23043], [146.60782, -19.230332]]]",1,2019-02-13,53,sen12floods_s2_labels_0309_2019_02_13,309,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0309_2019_02_13,12
"[[[146.60782, -19.230332], [146.60771, -19.276603], [146.656437, -19.276701], [146.656533, -19.23043], [146.60782, -19.230332]]]",1,2019-02-28,53,sen12floods_s2_labels_0309_2019_02_28,309,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0309_2019_02_28,12
"[[[146.60782, -19.230332], [146.60771, -19.276603], [146.656437, -19.276701], [146.656533, -19.23043], [146.60782, -19.230332]]]",1,2019-03-15,53,sen12floods_s2_labels_0309_2019_03_15,309,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0309_2019_03_15,12
"[[[146.656533, -19.23043], [146.656437, -19.276701], [146.705163, -19.276786], [146.705246, -19.230515], [146.656533, -19.23043]]]",1,2019-02-13,54,sen12floods_s2_labels_0310_2019_02_13,310,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0310_2019_02_13,12
"[[[146.656533, -19.23043], [146.656437, -19.276701], [146.705163, -19.276786], [146.705246, -19.230515], [146.656533, -19.23043]]]",1,2019-02-28,54,sen12floods_s2_labels_0310_2019_02_28,310,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0310_2019_02_28,12
"[[[146.656533, -19.23043], [146.656437, -19.276701], [146.705163, -19.276786], [146.705246, -19.230515], [146.656533, -19.23043]]]",1,2019-03-15,54,sen12floods_s2_labels_0310_2019_03_15,310,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0310_2019_03_15,12
"[[[146.705246, -19.230515], [146.705163, -19.276786], [146.75389, -19.276858], [146.753959, -19.230587], [146.705246, -19.230515]]]",1,2019-02-13,55,sen12floods_s2_labels_0311_2019_02_13,311,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0311_2019_02_13,12
"[[[146.705246, -19.230515], [146.705163, -19.276786], [146.75389, -19.276858], [146.753959, -19.230587], [146.705246, -19.230515]]]",1,2019-02-28,55,sen12floods_s2_labels_0311_2019_02_28,311,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0311_2019_02_28,12
"[[[146.705246, -19.230515], [146.705163, -19.276786], [146.75389, -19.276858], [146.753959, -19.230587], [146.705246, -19.230515]]]",1,2019-03-15,55,sen12floods_s2_labels_0311_2019_03_15,311,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0311_2019_03_15,12
"[[[146.802672, -19.230646], [146.802617, -19.276917], [146.851344, -19.276963], [146.851385, -19.230692], [146.802672, -19.230646]]]",1,2019-02-13,57,sen12floods_s2_labels_0313_2019_02_13,313,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0313_2019_02_13,12
"[[[146.802672, -19.230646], [146.802617, -19.276917], [146.851344, -19.276963], [146.851385, -19.230692], [146.802672, -19.230646]]]",1,2019-02-28,57,sen12floods_s2_labels_0313_2019_02_28,313,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0313_2019_02_28,12
"[[[146.802672, -19.230646], [146.802617, -19.276917], [146.851344, -19.276963], [146.851385, -19.230692], [146.802672, -19.230646]]]",1,2019-03-15,57,sen12floods_s2_labels_0313_2019_03_15,313,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0313_2019_03_15,12
"[[[146.60771, -19.276603], [146.6076, -19.322873], [146.65634, -19.322972], [146.656437, -19.276701], [146.60771, -19.276603]]]",1,2019-02-13,60,sen12floods_s2_labels_0316_2019_02_13,316,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0316_2019_02_13,12
"[[[146.60771, -19.276603], [146.6076, -19.322873], [146.65634, -19.322972], [146.656437, -19.276701], [146.60771, -19.276603]]]",1,2019-02-28,60,sen12floods_s2_labels_0316_2019_02_28,316,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0316_2019_02_28,12
"[[[146.60771, -19.276603], [146.6076, -19.322873], [146.65634, -19.322972], [146.656437, -19.276701], [146.60771, -19.276603]]]",1,2019-03-15,60,sen12floods_s2_labels_0316_2019_03_15,316,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0316_2019_03_15,12
"[[[146.705163, -19.276786], [146.70508, -19.323057], [146.753821, -19.323129], [146.75389, -19.276858], [146.705163, -19.276786]]]",1,2019-02-13,62,sen12floods_s2_labels_0318_2019_02_13,318,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0318_2019_02_13,12
"[[[146.705163, -19.276786], [146.70508, -19.323057], [146.753821, -19.323129], [146.75389, -19.276858], [146.705163, -19.276786]]]",1,2019-02-28,62,sen12floods_s2_labels_0318_2019_02_28,318,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0318_2019_02_28,12
"[[[146.705163, -19.276786], [146.70508, -19.323057], [146.753821, -19.323129], [146.75389, -19.276858], [146.705163, -19.276786]]]",1,2019-03-15,62,sen12floods_s2_labels_0318_2019_03_15,318,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0318_2019_03_15,12
"[[[146.75389, -19.276858], [146.753821, -19.323129], [146.802561, -19.323189], [146.802617, -19.276917], [146.75389, -19.276858]]]",1,2019-02-13,63,sen12floods_s2_labels_0319_2019_02_13,319,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0319_2019_02_13,12
"[[[146.75389, -19.276858], [146.753821, -19.323129], [146.802561, -19.323189], [146.802617, -19.276917], [146.75389, -19.276858]]]",1,2019-02-28,63,sen12floods_s2_labels_0319_2019_02_28,319,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0319_2019_02_28,12
"[[[146.75389, -19.276858], [146.753821, -19.323129], [146.802561, -19.323189], [146.802617, -19.276917], [146.75389, -19.276858]]]",1,2019-03-15,63,sen12floods_s2_labels_0319_2019_03_15,319,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0319_2019_03_15,12
"[[[146.802617, -19.276917], [146.802561, -19.323189], [146.851302, -19.323235], [146.851344, -19.276963], [146.802617, -19.276917]]]",1,2019-02-13,64,sen12floods_s2_labels_0320_2019_02_13,320,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0320_2019_02_13,12
"[[[146.802617, -19.276917], [146.802561, -19.323189], [146.851302, -19.323235], [146.851344, -19.276963], [146.802617, -19.276917]]]",1,2019-02-28,64,sen12floods_s2_labels_0320_2019_02_28,320,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0320_2019_02_28,12
"[[[146.802617, -19.276917], [146.802561, -19.323189], [146.851302, -19.323235], [146.851344, -19.276963], [146.802617, -19.276917]]]",1,2019-03-15,64,sen12floods_s2_labels_0320_2019_03_15,320,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0320_2019_03_15,12
"[[[146.851344, -19.276963], [146.851302, -19.323235], [146.900043, -19.323268], [146.900071, -19.276997], [146.851344, -19.276963]]]",1,2019-02-13,65,sen12floods_s2_labels_0321_2019_02_13,321,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0321_2019_02_13,12
